"sample","chromosome","start","end","segmentMean","numProbes","Status"
"ACH-000364","22",10728001,11711000,0.0569769999999999,336,"0"
"ACH-000364","22",11786001,11976000,2.412619,44,"+"
"ACH-000364","22",12028001,12225000,-1.917641,69,"-"
"ACH-000364","22",12278001,15789068,0.77378,332,"+"
"ACH-000364","22",15803069,15940068,-0.960169,36,"-"
"ACH-000364","22",15940069,16074068,1.114559,59,"+"
"ACH-000364","22",16074069,19236136,-0.461235,2162,"-"
"ACH-000364","22",19236137,23931733,0.555417,2617,"+"
"ACH-000364","22",23931734,23947733,3.609072,11,"+"
"ACH-000364","22",23949734,24679005,0.55407,554,"+"
"ACH-000364","22",24710195,28628090,1.144679,3485,"+"
"ACH-000364","22",28628091,34247907,0.256941,5430,"+"
"ACH-000364","22",34247908,34676907,-0.109545,424,"0"
"ACH-000364","22",34676908,35413728,1.044111,721,"+"
"ACH-000364","22",35413729,50808777,0.238728,12351,"+"
"ACH-000364","3",12001,3810010,0.0576539999999996,1125,"0"
"ACH-000364","3",3810011,6208323,0.387041,1086,"+"
"ACH-000364","3",6208324,9913934,0.178747,3236,"+"
"ACH-000364","3",9913935,13889428,0.0930459999999998,3689,"0"
"ACH-000364","3",13889429,27615281,0.144657,11846,"0"
"ACH-000364","3",27615282,41241281,0.16199,13015,"+"
"ACH-000364","3",41241282,54367206,0.034356,12426,"0"
"ACH-000364","3",54367207,63047583,0.091941,7095,"0"
"ACH-000364","3",63047584,66132354,0.215833,3004,"+"
"ACH-000364","3",66132355,76747113,0.0981289999999999,9685,"0"
"ACH-000364","3",76747114,76844718,-1.331076,59,"-"
"ACH-000364","3",76844719,76965718,0.0251079999999998,121,"0"
"ACH-000364","3",76965719,77068718,-1.516271,103,"-"
"ACH-000364","3",77068719,87946342,0.0803369999999998,10127,"0"
"ACH-000364","3",87946343,90258362,0.495573,2181,"+"
"ACH-000364","3",90258363,90531362,1.316114,268,"+"
"ACH-000364","3",90531363,90670362,2.156969,134,"+"
"ACH-000364","3",90670363,90720362,4.600711,49,"+"
"ACH-000364","3",91248373,91515372,0.689783,233,"+"
"ACH-000364","3",91515373,93720324,2.095064,35,"+"
"ACH-000364","3",93720325,94828371,0.533668,863,"+"
"ACH-000364","3",94828372,98150913,0.453444,3265,"+"
"ACH-000364","3",98150914,99037064,0.544095,826,"+"
"ACH-000364","3",99037065,99606836,0.780387,499,"+"
"ACH-000364","3",99606837,111228663,0.457794,10811,"+"
"ACH-000364","3",111228664,116755898,0.48353,5396,"+"
"ACH-000364","3",116755899,116816898,-1.483894,61,"-"
"ACH-000364","3",116816899,121572087,0.452938,4572,"+"
"ACH-000364","3",121572088,121896186,0.112039,226,"0"
"ACH-000364","3",121896187,123629186,0.355121,1730,"+"
"ACH-000364","3",123629187,126153931,0.509053,2447,"+"
"ACH-000364","3",126153932,126638931,0.660419,477,"+"
"ACH-000364","3",126638932,133366503,0.000483000000000152,6312,"0"
"ACH-000364","3",133366504,134327503,0.076796,959,"0"
"ACH-000364","3",134327504,177203243,-0.403468,36321,"-"
"ACH-000364","3",177203244,177663243,0.019917,455,"0"
"ACH-000364","3",177663244,177668243,-8.43770900000002,5,"-"
"ACH-000364","3",177668244,194688028,0.082414,15389,"0"
"ACH-000364","3",194688029,198181997,-0.431847,1587,"-"
"ACH-000364","4",1058364,6649621,-0.508824,4925,"-"
"ACH-000364","4",6649622,6651621,5.387811,2,"+"
"ACH-000364","4",6651622,8975368,-0.439345,2157,"-"
"ACH-000364","4",8975369,9103368,0.334341,127,"+"
"ACH-000364","4",9103369,9106368,-20.304118,3,"-"
"ACH-000364","4",9106369,9109368,-5.160894,3,"-"
"ACH-000364","4",9109369,9124368,-19.1482,15,"-"
"ACH-000364","4",9124369,9486368,0.260584,127,"+"
"ACH-000364","4",9486369,14680281,-0.42876,4932,"-"
"ACH-000364","4",14680282,14682281,-15.479454,2,"-"
"ACH-000364","4",14682282,30262840,-0.449984,15046,"-"
"ACH-000364","4",30262841,30909840,1.376056,647,"+"
"ACH-000364","4",30909841,33713314,0.664344,2588,"+"
"ACH-000364","4",33713315,34408314,0.315081,695,"+"
"ACH-000364","4",34408315,34535314,1.363488,127,"+"
"ACH-000364","4",34535315,49091023,0.419842,13209,"+"
"ACH-000364","4",49091024,49155023,4.431511,61,"+"
"ACH-000364","4",49155024,49631023,1.51894,253,"+"
"ACH-000364","4",49631024,49658023,3.265077,27,"+"
"ACH-000364","4",49709024,64108837,0.477013,11572,"+"
"ACH-000364","4",64108838,64116837,-2.841761,8,"-"
"ACH-000364","4",64116838,64293837,0.274261,177,"+"
"ACH-000364","4",64293838,64303837,-2.235624,10,"-"
"ACH-000364","4",64303838,74840271,0.364265,8852,"+"
"ACH-000364","4",74840272,76209271,0.0596009999999997,1358,"0"
"ACH-000364","4",76209272,77240546,0.158692,997,"+"
"ACH-000364","4",77240547,77425939,0.327469,137,"+"
"ACH-000364","4",77425940,78726090,0.108332,1283,"0"
"ACH-000364","4",78726091,103244996,0.104815,23445,"0"
"ACH-000364","4",103244997,110812104,0.135625,7304,"0"
"ACH-000364","4",110812105,115876109,0.518288,4768,"+"
"ACH-000364","4",115876110,123159841,0.158753,6885,"+"
"ACH-000364","4",123159842,126332368,0.047358,3101,"0"
"ACH-000364","4",126332369,128174896,-0.496446,1638,"-"
"ACH-000364","4",128174897,129154118,0.136768,798,"0"
"ACH-000364","4",129154119,134944989,-0.496701,4485,"-"
"ACH-000364","4",134944990,136707347,0.000436999999999871,1729,"0"
"ACH-000364","4",136707348,139471956,-0.501365,2642,"-"
"ACH-000364","4",139471957,168139040,0.0409420000000001,26427,"0"
"ACH-000364","4",168139041,168674850,0.505509,525,"+"
"ACH-000364","4",168674851,190182518,0.00587599999999991,15135,"0"
"ACH-000364","5",11001,17527880,0.607522,13714,"+"
"ACH-000364","5",17594881,17669880,-0.453081,72,"-"
"ACH-000364","5",17669881,21664029,0.503004,3221,"+"
"ACH-000364","5",21664030,22110029,-0.419117,444,"-"
"ACH-000364","5",22110030,28822692,0.47887,6186,"+"
"ACH-000364","5",28822693,28913692,-0.605332,91,"-"
"ACH-000364","5",28913693,45004373,0.558105,14726,"+"
"ACH-000364","5",45004374,45014373,3.73661,10,"+"
"ACH-000364","5",45014374,45911551,0.552603,853,"+"
"ACH-000364","5",45911552,46216551,1.327034,303,"+"
"ACH-000364","5",46216552,46360551,2.682546,139,"+"
"ACH-000364","5",46360552,50144557,1.703576,102,"+"
"ACH-000364","5",50144558,50318557,0.381122,174,"+"
"ACH-000364","5",50318558,75259796,0.110529,21660,"0"
"ACH-000364","5",75259797,78636561,-0.074049,3024,"0"
"ACH-000364","5",78636562,102790071,0.0207580000000003,21457,"0"
"ACH-000364","5",102790072,104172578,-0.469683,1347,"-"
"ACH-000364","5",104172579,114989209,0.123794,9864,"0"
"ACH-000364","5",114989210,114999209,4.758989,10,"+"
"ACH-000364","5",114999210,132572651,0.162753,16092,"+"
"ACH-000364","5",132572652,132695651,-0.515824,123,"-"
"ACH-000364","5",132695652,134033255,0.33394,1323,"+"
"ACH-000364","5",134033256,137763290,-0.362844,3688,"-"
"ACH-000364","5",137763291,143556629,-0.508113,5635,"-"
"ACH-000364","5",143556630,165223447,0.112317,20851,"0"
"ACH-000364","5",165223448,165313447,-4.92936,90,"-"
"ACH-000364","5",165313448,165314447,-29.312174,1,"-"
"ACH-000364","5",165314448,165377447,-5.285292,63,"-"
"ACH-000364","5",165377448,165378447,-29.307382,1,"-"
"ACH-000364","5",165378448,165398447,-6.205447,20,"-"
"ACH-000364","5",165398448,165489447,-4.810716,91,"-"
"ACH-000364","5",165489448,169563841,0.150325,3940,"0"
"ACH-000364","5",169563842,181474069,-0.0190969999999999,9650,"0"
"ACH-000364","6",148001,27376785,-0.075422,24128,"0"
"ACH-000364","6",27376786,36811272,-0.0650320000000003,6791,"0"
"ACH-000364","6",36811273,47627931,0.0305349999999997,10440,"0"
"ACH-000364","6",47627932,58447451,0.525022,10432,"+"
"ACH-000364","6",58448452,61392684,0.278137,1116,"+"
"ACH-000364","6",61392685,61502684,2.183194,49,"+"
"ACH-000364","6",61502685,65657332,0.467168,3685,"+"
"ACH-000364","6",65657333,76210726,0.0842639999999997,9670,"0"
"ACH-000364","6",76210727,81037428,-0.449568,4034,"-"
"ACH-000364","6",81037429,81047428,-3.152522,10,"-"
"ACH-000364","6",81047429,105822486,-0.475249,22439,"-"
"ACH-000364","6",105822487,111911822,-0.633798,6011,"-"
"ACH-000364","6",111911823,118223738,-0.439054,6050,"-"
"ACH-000364","6",118223739,149286049,0.0652840000000002,29162,"0"
"ACH-000364","6",149286050,149897049,-0.127514,610,"0"
"ACH-000364","6",149897050,170597897,0.000591999999999979,17995,"0"
"ACH-000364","7",34001,1220053,0.372893,718,"+"
"ACH-000364","7",1220054,4130745,1.005582,2241,"+"
"ACH-000364","7",4130746,6741037,1.059253,2116,"+"
"ACH-000364","7",6741038,8530988,0.717691,1044,"+"
"ACH-000364","7",8530989,11257144,0.209709,1579,"+"
"ACH-000364","7",11257145,11898543,0.696866,544,"+"
"ACH-000364","7",11898544,18818134,0.202782,5730,"+"
"ACH-000364","7",18818135,18871687,-1.405099,54,"-"
"ACH-000364","7",19741324,23863328,0.134959,4030,"0"
"ACH-000364","7",23863329,31167918,0.407652,6648,"+"
"ACH-000364","7",31167919,35044270,0.549345,3753,"+"
"ACH-000364","7",35046271,40230363,0.378507,5011,"+"
"ACH-000364","7",40230364,56512209,0.554348,15141,"+"
"ACH-000364","7",56512210,57906429,0.039776,243,"0"
"ACH-000364","7",57906430,57915429,4.317267,9,"+"
"ACH-000364","7",57915430,58070429,1.745668,153,"+"
"ACH-000364","7",58070430,58103429,0.140443,33,"0"
"ACH-000364","7",58103430,60941984,2.138515,46,"+"
"ACH-000364","7",60941985,61012984,0.640201,71,"+"
"ACH-000364","7",61012985,61291984,2.140472,104,"+"
"ACH-000364","7",61724771,62438770,0.791166,435,"+"
"ACH-000364","7",62438771,62571770,2.507859,72,"+"
"ACH-000364","7",62571771,62990770,1.342279,416,"+"
"ACH-000364","7",62990771,66544910,0.0494830000000001,2071,"0"
"ACH-000364","7",66544911,69683755,0.125369,2909,"0"
"ACH-000364","7",69683756,69826755,-1.442395,143,"-"
"ACH-000364","7",69826756,75819670,0.115121,4417,"0"
"ACH-000364","7",75819671,78656439,0.234196,2075,"+"
"ACH-000364","7",78656440,86778917,1.220373,7423,"+"
"ACH-000364","7",86778918,92181026,1.064731,3475,"+"
"ACH-000364","7",92181027,106479544,0.950062,13134,"+"
"ACH-000364","7",106479545,110009269,0.660392,3244,"+"
"ACH-000364","7",110009270,112234530,0.413379,1530,"+"
"ACH-000364","7",112234531,125524573,-0.436161,12259,"-"
"ACH-000364","7",125524574,137001767,-0.553698,10269,"-"
"ACH-000364","7",137001768,142593091,-0.434499,5087,"-"
"ACH-000364","7",142593092,142778091,0.15086,184,"0"
"ACH-000364","7",142778092,146116283,-0.442235,2590,"-"
"ACH-000364","7",146116284,146217160,-1.607499,98,"-"
"ACH-000364","7",146217161,146904188,-0.541862,498,"-"
"ACH-000364","7",146904189,157245262,-1.505324,8672,"-"
"ACH-000364","7",157245263,159336064,-0.351708,1075,"-"
"ACH-000364","8",663371,1853131,-1.549295,813,"-"
"ACH-000364","8",1853132,8436597,-0.494323,2911,"-"
"ACH-000364","8",8436598,23931241,-0.013104,12981,"0"
"ACH-000364","8",23931242,26871220,0.103183,2774,"0"
"ACH-000364","8",26871221,28638413,1.157149,1725,"+"
"ACH-000364","8",28638414,29328413,1.362738,688,"+"
"ACH-000364","8",29328414,30490513,1.795839,1142,"+"
"ACH-000364","8",30490514,36679409,-0.270243,5695,"-"
"ACH-000364","8",36679410,39692340,0.447484,2740,"+"
"ACH-000364","8",39692341,43746058,0.0681389999999999,3984,"0"
"ACH-000364","8",43746059,45972015,1.499523,202,"+"
"ACH-000364","8",45972016,50118510,0.171086,3771,"+"
"ACH-000364","8",50118511,50127613,3.298346,8,"+"
"ACH-000364","8",50127614,74531109,0.116866,23306,"0"
"ACH-000364","8",74531110,74942634,0.291542,407,"+"
"ACH-000364","8",74942635,76677746,0.133313,1642,"0"
"ACH-000364","8",76677747,88840771,0.541123,11325,"+"
"ACH-000364","8",88840772,89161516,0.967256,320,"+"
"ACH-000364","8",89161517,92796591,0.176406,3502,"+"
"ACH-000364","8",92796592,98578458,-0.418447,5628,"-"
"ACH-000364","8",98578459,109334021,0.1594,9947,"+"
"ACH-000364","8",109334022,116887768,0.161922,7059,"+"
"ACH-000364","8",116887769,119373365,1.073492,2460,"+"
"ACH-000364","8",119373366,120656002,0.787067,1276,"+"
"ACH-000364","8",120656003,121131064,0.895521,463,"+"
"ACH-000364","8",121131065,124938464,0.797375,3723,"+"
"ACH-000364","8",124938465,125260792,0.714393,316,"+"
"ACH-000364","8",125260793,131313700,0.884536,5842,"+"
"ACH-000364","8",131313701,133177605,0.846094,1768,"+"
"ACH-000364","8",133177606,134780716,0.980309,1578,"+"
"ACH-000364","8",134780717,137863531,1.173153,2823,"+"
"ACH-000364","8",137863532,139423741,1.250204,1519,"+"
"ACH-000364","8",139423742,142528166,1.072517,2528,"+"
"ACH-000364","8",142528167,142652166,1.067322,124,"+"
"ACH-000364","8",142671077,144012578,0.98307,1183,"+"
"ACH-000364","8",144012579,145075578,1.044981,1058,"+"
"ACH-000364","9",10001,10168474,-0.479737,6316,"-"
"ACH-000364","9",10168475,23950764,-0.363696,11562,"-"
"ACH-000364","9",23950765,26726833,0.13208,2314,"0"
"ACH-000364","9",26726834,28386431,0.863945,1371,"+"
"ACH-000364","9",28386432,29323184,0.510592,507,"+"
"ACH-000364","9",29323185,38973234,0.152656,8796,"0"
"ACH-000364","9",38977235,40915234,0.792237,374,"+"
"ACH-000364","9",40915235,41418234,0.0387309999999999,302,"0"
"ACH-000364","9",41418235,41646234,0.996464,76,"+"
"ACH-000364","9",41646235,41647234,-25.837988,1,"-"
"ACH-000364","9",41647235,41779234,0.414941,50,"+"
"ACH-000364","9",41779235,42292234,-1.184106,233,"-"
"ACH-000364","9",42292235,42324234,-2.774778,30,"-"
"ACH-000364","9",42324235,42419234,0.410215,85,"+"
"ACH-000364","9",42419235,42578234,-2.630046,85,"-"
"ACH-000364","9",42728235,43162234,0.635189,383,"+"
"ACH-000364","9",43162235,43214234,2.38789,51,"+"
"ACH-000364","9",43215235,64366308,0.33029,772,"+"
"ACH-000364","9",64402309,64846308,-1.622912,51,"-"
"ACH-000364","9",64935309,65286308,2.144225,46,"+"
"ACH-000364","9",65376309,66798308,0.0960769999999999,285,"0"
"ACH-000364","9",66798309,66883308,1.712345,34,"+"
"ACH-000364","9",66883309,85381042,0.108878,16662,"0"
"ACH-000364","9",85381043,94563432,-0.00538199999999973,8609,"0"
"ACH-000364","9",94563433,109791445,0.092569,14212,"0"
"ACH-000364","9",109791446,114718662,-0.017481,4405,"0"
"ACH-000364","9",114718663,120868412,0.0925579999999999,5793,"0"
"ACH-000364","9",120868413,138219694,-0.115252,16344,"0"
"ACH-002067","1",10001,270000,-0.523352,13,"-"
"ACH-002067","1",629001,633000,-12.9792830000011,4,"-"
"ACH-002067","1",633001,2684000,-0.607248,1831,"-"
"ACH-002067","1",2684001,2760000,-3.818987,13,"-"
"ACH-002067","1",2767001,6700968,-0.564235,3702,"-"
"ACH-002067","1",6700969,13712674,0.611522,6340,"+"
"ACH-002067","1",13712675,22318369,1.050669,7904,"+"
"ACH-002067","1",22318370,23407984,1.284388,1081,"+"
"ACH-002067","1",23407985,24482765,0.806197,1064,"+"
"ACH-002067","1",24482766,25580858,0.526191,872,"+"
"ACH-002067","1",25580859,27437643,0.219765,1781,"+"
"ACH-002067","1",27437644,30670188,-0.316314,3123,"-"
"ACH-002067","1",30778602,33309083,0.256941,2482,"+"
"ACH-002067","1",33309084,34472919,0.303793,1142,"+"
"ACH-002067","1",34472920,53107891,-0.286684,17772,"-"
"ACH-002067","1",53107892,57346281,-1.189287,4104,"-"
"ACH-002067","1",57346282,57400281,0.137726,54,"0"
"ACH-002067","1",57400282,62340046,-1.247693,4802,"-"
"ACH-002067","1",62340047,64836338,0.490335,2475,"+"
"ACH-002067","1",64836339,65693792,0.443494,743,"+"
"ACH-002067","1",65693793,67131361,0.511794,1429,"+"
"ACH-002067","1",67131362,69503233,0.648272,2334,"+"
"ACH-002067","1",69503234,72764255,0.563913,2764,"+"
"ACH-002067","1",72764256,74018433,0.983303,1242,"+"
"ACH-002067","1",74018434,74912644,0.701377,700,"+"
"ACH-002067","1",74912645,79356392,1.002443,4062,"+"
"ACH-002067","1",79356393,83861437,1.409439,4187,"+"
"ACH-002067","1",83861438,84463437,1.195047,596,"+"
"ACH-002067","1",84463438,88903293,1.014899,4281,"+"
"ACH-002067","1",88903294,89094365,0.0773159999999999,182,"0"
"ACH-002067","1",89094366,89969624,0.440754,857,"+"
"ACH-002067","1",89969625,104048617,0.139246,13399,"0"
"ACH-002067","1",104048618,104623142,-0.219055,535,"-"
"ACH-002067","1",104623143,107270623,0.165097,2363,"+"
"ACH-002067","1",107270624,109811258,0.713464,2062,"+"
"ACH-002067","1",109811259,111313626,0.35378,1410,"+"
"ACH-002067","1",111313627,113753666,0.58061,2304,"+"
"ACH-002067","1",113753667,115918960,0.469743,2149,"+"
"ACH-002067","1",115918961,124937474,0.420896,4395,"+"
"ACH-002067","1",124938475,125175474,1.981277,233,"+"
"ACH-002067","1",125175475,143273474,3.617073,78,"+"
"ACH-002067","1",143274475,144106474,0.731971,296,"+"
"ACH-002067","1",144139475,147492474,1.162474,1473,"+"
"ACH-002067","1",147492475,150338906,1.043208,1534,"+"
"ACH-002067","1",150338907,152869800,1.129709,2115,"+"
"ACH-002067","1",152869801,153167988,1.236106,294,"+"
"ACH-002067","1",153167989,156382061,1.136471,3042,"+"
"ACH-002067","1",156382062,158464269,1.192539,2054,"+"
"ACH-002067","1",158464270,161404688,1.113694,2760,"+"
"ACH-002067","1",161404689,163956819,1.249202,2242,"+"
"ACH-002067","1",163956820,166867608,0.952508,2876,"+"
"ACH-002067","1",166867609,168674026,0.857248,1798,"+"
"ACH-002067","1",168674027,168985026,1.017376,311,"+"
"ACH-002067","1",168985027,170742702,0.898295,1685,"+"
"ACH-002067","1",170742703,172497393,0.946877,1736,"+"
"ACH-002067","1",172497394,172675393,0.817884,177,"+"
"ACH-002067","1",172675394,175101551,0.899769,2375,"+"
"ACH-002067","1",175101552,175109551,-14.874337,8,"-"
"ACH-002067","1",175109552,177268001,0.936832,1776,"+"
"ACH-002067","1",177268002,178024986,1.07876,755,"+"
"ACH-002067","1",178024987,183208665,0.89714,5061,"+"
"ACH-002067","1",183208666,184124665,0.885158,916,"+"
"ACH-002067","1",184124666,185651342,0.873438,1421,"+"
"ACH-002067","1",185651343,186142342,0.959602,490,"+"
"ACH-002067","1",186142343,186289342,1.084366,147,"+"
"ACH-002067","1",186289343,186650690,0.659381,356,"+"
"ACH-002067","1",186650691,190852025,0.482077,3821,"+"
"ACH-002067","1",190852026,192750946,0.549821,1753,"+"
"ACH-002067","1",192750947,195960527,0.824286,2919,"+"
"ACH-002067","1",195960528,198791279,0.905409,2537,"+"
"ACH-002067","1",198791280,200368878,0.980027,1463,"+"
"ACH-002067","1",200368879,203827164,0.891172,3395,"+"
"ACH-002067","1",203827165,213488844,0.291925,9267,"+"
"ACH-002067","1",213488845,214647714,0.853423,1131,"+"
"ACH-002067","1",214647715,214739714,0.828364,92,"+"
"ACH-002067","1",214739715,215882513,0.813144,1123,"+"
"ACH-002067","1",215882514,218077743,0.742703,2046,"+"
"ACH-002067","1",218077744,224101189,0.7846,5794,"+"
"ACH-002067","1",224102190,225834348,0.773905,1609,"+"
"ACH-002067","1",225834349,228064972,0.718423,2171,"+"
"ACH-002067","1",228064973,237844604,0.252129,8986,"+"
"ACH-002067","1",237844605,245465110,0.306235,6821,"+"
"ACH-002067","1",245465111,248528463,-0.239421,2062,"-"
"ACH-002067","1",248546464,248569463,-5.454746,7,"-"
"ACH-002067","1",248569464,248659463,1.108506,69,"+"
"ACH-002067","1",248659464,248946463,-0.370185,271,"-"
"ACH-002067","10",366037,1007259,-0.22054,460,"-"
"ACH-002067","10",1262310,2403559,-0.645757,955,"-"
"ACH-002067","10",2403560,20559526,-0.248559,16571,"-"
"ACH-002067","10",20559527,20570355,-25.145803,8,"-"
"ACH-002067","10",20571356,31718706,-0.217866,10821,"-"
"ACH-002067","10",31718707,31941706,-1.196056,223,"-"
"ACH-002067","10",31941707,32433706,-0.305167,489,"-"
"ACH-002067","10",32433707,38483311,0.345887,5663,"+"
"ACH-002067","10",38483312,38615311,1.967372,89,"+"
"ACH-002067","10",38615312,38784311,0.00795500000000003,169,"0"
"ACH-002067","10",38784312,38920311,1.856778,59,"+"
"ACH-002067","10",38920312,41841271,0.678223,774,"+"
"ACH-002067","10",41841272,42102271,2.885074,110,"+"
"ACH-002067","10",42102272,47582456,0.0524860000000001,4516,"0"
"ACH-002067","10",47586457,47960456,-1.240667,101,"-"
"ACH-002067","10",47968457,52846319,0.156755,4483,"+"
"ACH-002067","10",52846320,86891458,-0.229309,30517,"-"
"ACH-002067","10",86891459,89741802,0.391846,2381,"+"
"ACH-002067","10",89741803,90778573,1.137113,997,"+"
"ACH-002067","10",90778574,91812747,1.1928,1027,"+"
"ACH-002067","10",91812748,93029238,1.110275,832,"+"
"ACH-002067","10",93029239,103782246,-0.251315,10416,"-"
"ACH-002067","10",103782247,106607362,-0.68319,2666,"-"
"ACH-002067","10",106607363,106921362,-0.214505,309,"-"
"ACH-002067","10",106921363,122399899,0.363436,14876,"+"
"ACH-002067","10",122399900,126055932,-0.28109,3510,"-"
"ACH-002067","10",126055933,126352637,0.150855,283,"0"
"ACH-002067","10",126352638,130200644,-0.264241,3742,"-"
"ACH-002067","10",130200645,133787129,0.117625,2124,"0"
"ACH-002067","11",179001,993563,0.359907,526,"+"
"ACH-002067","11",993564,14915193,-0.242108,12306,"-"
"ACH-002067","11",14915194,15282196,0.605601,358,"+"
"ACH-002067","11",15282197,40575815,-0.219321,23204,"-"
"ACH-002067","11",40575816,40879368,0.418293,303,"+"
"ACH-002067","11",40879369,41270368,-0.273856,390,"-"
"ACH-002067","11",41270369,44332581,0.40142,2953,"+"
"ACH-002067","11",44332582,49581888,-0.227843,4540,"-"
"ACH-002067","11",49581889,50444197,0.434511,733,"+"
"ACH-002067","11",50444198,54547824,1.150418,384,"+"
"ACH-002067","11",54547825,54866824,0.495454,298,"+"
"ACH-002067","11",54866825,55045824,1.334214,179,"+"
"ACH-002067","11",55045825,55597824,0.532888,551,"+"
"ACH-002067","11",55597825,55688824,1.8615,90,"+"
"ACH-002067","11",55688825,59903895,0.321785,4057,"+"
"ACH-002067","11",59903896,63691298,-0.229217,3575,"-"
"ACH-002067","11",63691299,63953298,0.79422,262,"+"
"ACH-002067","11",63982684,71886442,-0.24423,6156,"-"
"ACH-002067","11",71886443,74552478,0.624959,2624,"+"
"ACH-002067","11",74552479,74837478,1.005718,283,"+"
"ACH-002067","11",74837479,90458714,0.331461,14274,"+"
"ACH-002067","11",90458715,90462714,-14.737071,4,"-"
"ACH-002067","11",90462715,96859580,0.352399,5647,"+"
"ACH-002067","11",96859581,99885796,0.233523,2621,"+"
"ACH-002067","11",99885797,115394296,0.716256,14348,"+"
"ACH-002067","11",115394297,117888296,1.011637,2482,"+"
"ACH-002067","11",117888297,127235663,0.67632,9244,"+"
"ACH-002067","11",127235664,128783646,0.167111,1506,"+"
"ACH-002067","11",128783647,135075626,-0.321662,4644,"-"
"ACH-002067","12",10001,23000,2.650672,12,"+"
"ACH-002067","12",39001,1093422,-1.376742,293,"-"
"ACH-002067","12",1093423,11531727,0.321116,8266,"+"
"ACH-002067","12",11531728,12455413,1.04376,898,"+"
"ACH-002067","12",12455414,27702808,0.772349,14022,"+"
"ACH-002067","12",27702809,30815230,0.42527,2912,"+"
"ACH-002067","12",30815231,34420902,0.314941,3231,"+"
"ACH-002067","12",34420903,34691902,0.885883,271,"+"
"ACH-002067","12",34691903,37408002,1.569441,182,"+"
"ACH-002067","12",37408003,38082002,0.714802,667,"+"
"ACH-002067","12",38082003,39806061,0.402779,1679,"+"
"ACH-002067","12",39806062,40275364,0.296256,410,"+"
"ACH-002067","12",40275365,78474568,-0.235995,35980,"-"
"ACH-002067","12",78474569,81708519,0.323542,3168,"+"
"ACH-002067","12",81708520,81714519,-15.187275,6,"-"
"ACH-002067","12",81714520,81746519,0.618146,32,"+"
"ACH-002067","12",81746520,81751519,-22.544203,5,"-"
"ACH-002067","12",81751520,82730519,0.392324,975,"+"
"ACH-002067","12",82730520,86480773,-0.236354,3656,"-"
"ACH-002067","12",86480774,87000520,0.346962,374,"+"
"ACH-002067","12",87000521,87469781,0.560289,432,"+"
"ACH-002067","12",87469782,87629781,0.47723,159,"+"
"ACH-002067","12",87629782,89580563,-0.210136,1871,"-"
"ACH-002067","12",89580564,91331166,0.387416,1688,"+"
"ACH-002067","12",91331167,96203800,0.314844,4743,"+"
"ACH-002067","12",96203801,116674975,-0.233569,19251,"-"
"ACH-002067","12",116674976,119690986,0.189353,2806,"+"
"ACH-002067","12",119690987,120011338,-0.435075,276,"-"
"ACH-002067","12",120011339,123577599,0.189977,3534,"+"
"ACH-002067","12",123577600,125994809,-0.195653,2282,"-"
"ACH-002067","12",125994810,126949492,0.205596,622,"+"
"ACH-002067","12",126949493,132613273,-0.143625,3318,"0"
"ACH-002067","12",133201354,133264353,0.924927,63,"+"
"ACH-002067","13",16022288,18452998,0.631537,189,"+"
"ACH-002067","13",18864442,55047657,-0.254172,31330,"-"
"ACH-002067","13",55047658,55051657,-15.427604,4,"-"
"ACH-002067","13",55051658,63015757,-0.305834,7283,"-"
"ACH-002067","13",63015758,73650336,0.240109,8751,"+"
"ACH-002067","13",73650337,81485862,0.314511,7592,"+"
"ACH-002067","13",81485863,91012915,0.232047,8910,"+"
"ACH-002067","13",91012916,103654688,0.316205,12282,"+"
"ACH-002067","13",103654689,112280907,0.714039,7451,"+"
"ACH-002067","13",112284908,112310907,-2.835203,10,"-"
"ACH-002067","13",112310908,114353672,0.666259,1370,"+"
"ACH-002067","14",16091288,34898404,0.753474,12814,"+"
"ACH-002067","14",34898405,68871456,0.508187,30483,"+"
"ACH-002067","14",68871457,73780789,-0.153526,4754,"-"
"ACH-002067","14",73780790,79743157,0.0242659999999997,5833,"0"
"ACH-002067","14",79743158,81232417,-0.640706,1483,"-"
"ACH-002067","14",81232418,106883979,0.00784400000000008,23090,"0"
"ACH-002067","15",17000001,19823004,1.456504,113,"+"
"ACH-002067","15",19823005,19993004,0.37539,170,"+"
"ACH-002067","15",19994005,20323004,-1.905134,167,"-"
"ACH-002067","15",20323005,22302004,-2.702966,308,"-"
"ACH-002067","15",22376005,23164004,-0.14167,517,"0"
"ACH-002067","15",23174005,23359004,2.048608,39,"+"
"ACH-002067","15",23360005,47948256,-0.232211,18923,"-"
"ACH-002067","15",47948257,48826979,0.431268,877,"+"
"ACH-002067","15",48826980,62413542,-0.241401,13228,"-"
"ACH-002067","15",62413543,62415542,-15.539716,2,"-"
"ACH-002067","15",62415543,64562407,-0.283024,2123,"-"
"ACH-002067","15",64562408,64907099,-1.324529,334,"-"
"ACH-002067","15",64907100,70606211,-0.291022,5603,"-"
"ACH-002067","15",70606212,80398250,0.0814620000000003,9344,"0"
"ACH-002067","15",80398251,96321482,0.544234,13493,"+"
"ACH-002067","15",96321483,98507226,0.791525,2067,"+"
"ACH-002067","15",98507227,99215001,1.12184,676,"+"
"ACH-002067","15",99215002,101968587,0.648046,1411,"+"
"ACH-002067","16",10001,1327513,-0.368524,524,"-"
"ACH-002067","16",1327514,1713467,-1.269818,359,"-"
