"sample","chromosome","start","end","segmentMean","numProbes","Status"
"ACH-001275","7",62991771,63504770,0.535993,342,"+"
"ACH-001275","7",63513771,63581770,2.249455,34,"+"
"ACH-001275","7",63581771,65783504,0.529117,1048,"+"
"ACH-001275","7",65783505,65823631,2.732151,21,"+"
"ACH-001275","7",65823632,66066580,0.610917,188,"+"
"ACH-001275","7",66066581,66684312,0.63547,541,"+"
"ACH-001275","7",66684313,69437755,0.649026,2560,"+"
"ACH-001275","7",69437756,71750090,0.69573,2158,"+"
"ACH-001275","7",71750091,90671267,0.610697,14142,"+"
"ACH-001275","7",90671268,91781026,0.894242,1080,"+"
"ACH-001275","7",91781027,107032544,0.64541,14084,"+"
"ACH-001275","7",107032545,108193115,0.539916,960,"+"
"ACH-001275","7",108193116,120995763,0.649884,11158,"+"
"ACH-001275","7",120995764,121765282,0.844284,762,"+"
"ACH-001275","7",121765283,127516071,0.632051,5174,"+"
"ACH-001275","7",127516072,142626091,0.583403,13816,"+"
"ACH-001275","7",142626092,142711091,1.108801,84,"+"
"ACH-001275","7",142711092,142778091,1.578212,67,"+"
"ACH-001275","7",142778092,145610338,0.535705,2133,"+"
"ACH-001275","7",145610339,154553519,0.596175,7158,"+"
"ACH-001275","7",154553520,159336064,0.653923,3642,"+"
"ACH-001275","8",663371,8780829,0.665516,4040,"+"
"ACH-001275","8",8780830,11427010,0.586528,1901,"+"
"ACH-001275","8",11427011,17755270,0.648641,4915,"+"
"ACH-001275","8",17755271,18336560,0.550282,577,"+"
"ACH-001275","8",18336561,20901256,0.544772,2433,"+"
"ACH-001275","8",20901257,36620409,0.607071,14804,"+"
"ACH-001275","8",36620410,38517464,0.712779,1839,"+"
"ACH-001275","8",38517465,43746058,0.641719,4944,"+"
"ACH-001275","8",43746059,43808058,3.005551,62,"+"
"ACH-001275","8",43808059,45970015,1.77407,138,"+"
"ACH-001275","8",45970016,46922162,0.590662,891,"+"
"ACH-001275","8",46922163,48958626,0.780441,1948,"+"
"ACH-001275","8",48958627,49369626,0.892713,411,"+"
"ACH-001275","8",49369627,50117510,0.679408,522,"+"
"ACH-001275","8",50117511,50125613,3.717711,7,"+"
"ACH-001275","8",50125614,53503570,0.598887,3007,"+"
"ACH-001275","8",53503571,65032100,0.657135,11071,"+"
"ACH-001275","8",65032101,67294651,0.980495,2137,"+"
"ACH-001275","8",67294652,81325294,1.140194,13575,"+"
"ACH-001275","8",81325295,85661934,1.001312,4088,"+"
"ACH-001275","8",85739935,85828934,3.969892,7,"+"
"ACH-001275","8",85828935,99466458,1.054236,13131,"+"
"ACH-001275","8",99466459,99533458,0.531088,67,"+"
"ACH-001275","8",99533459,121741865,1.031142,20824,"+"
"ACH-001275","8",121741866,128313898,0.59003,6474,"+"
"ACH-001275","8",128313899,145075578,1.051252,15418,"+"
"ACH-001275","9",10001,10168474,0.0492659999999999,6316,"0"
"ACH-001275","9",10168475,20178835,0.18922,7981,"+"
"ACH-001275","9",20178836,38973234,0.0534399999999998,16569,"0"
"ACH-001275","9",38977235,39031234,1.606874,46,"+"
"ACH-001275","9",39031235,39143234,-0.016271,111,"0"
"ACH-001275","9",39143235,39585234,1.180555,84,"+"
"ACH-001275","9",39585235,39866234,-1.114971,23,"-"
"ACH-001275","9",40016235,40852234,1.197074,60,"+"
"ACH-001275","9",40858235,41445234,-0.149062,366,"0"
"ACH-001275","9",41457235,41660234,1.333432,74,"+"
"ACH-001275","9",41663235,42293234,-1.329586,273,"-"
"ACH-001275","9",42293235,42324234,-3.444658,29,"-"
"ACH-001275","9",42324235,42419234,0.0010089999999998,85,"0"
"ACH-001275","9",42419235,42578234,-2.145892,85,"-"
"ACH-001275","9",42728235,43162234,0.301159,383,"+"
"ACH-001275","9",43162235,43218234,2.011108,54,"+"
"ACH-001275","9",43218235,61370308,0.190335,81,"+"
"ACH-001275","9",61533309,61632308,4.901432,6,"+"
"ACH-001275","9",61664309,64134308,0.052124,674,"0"
"ACH-001275","9",64317309,64936308,-2.625351,60,"-"
"ACH-001275","9",64936309,65397308,1.179205,64,"+"
"ACH-001275","9",65397309,66797308,-0.100684,265,"0"
"ACH-001275","9",66797309,66865308,1.141234,33,"+"
"ACH-001275","9",66879309,66897308,-11.5424020000002,8,"-"
"ACH-001275","9",66897309,80656126,0.0611799999999999,12063,"0"
"ACH-001275","9",80656127,83512914,0.202917,2773,"+"
"ACH-001275","9",83512915,105781260,0.00527600000000024,20750,"0"
"ACH-001275","9",105781261,120956412,0.0998739999999997,14177,"0"
"ACH-001275","9",120956413,138219694,-0.00782399999999987,16256,"0"
"ACH-002470","1",10001,5273707,0.0368530000000001,4242,"0"
"ACH-002470","1",5273708,9661565,0.081159,4122,"0"
"ACH-002470","1",9661566,11901903,0.027738,2165,"0"
"ACH-002470","1",11901904,13719674,0.0958769999999998,1381,"0"
"ACH-002470","1",13719675,14994457,0.115635,1239,"0"
"ACH-002470","1",14994458,26189858,0.0682909999999999,10284,"0"
"ACH-002470","1",26189859,28550625,-0.021562,2214,"0"
"ACH-002470","1",28550626,30396853,0.0616389999999999,1811,"0"
"ACH-002470","1",30396854,31568468,0.104618,1053,"0"
"ACH-002470","1",31568469,33295083,0.0213859999999999,1685,"0"
"ACH-002470","1",33295084,33845279,0.141778,543,"0"
"ACH-002470","1",33845280,40304937,0.0646549999999999,6258,"0"
"ACH-002470","1",40304938,44778738,0.358854,4374,"+"
"ACH-002470","1",44778739,46321213,0.711606,1279,"+"
"ACH-002470","1",46321214,47173652,0.397341,823,"+"
"ACH-002470","1",47173653,49123677,0.352402,1903,"+"
"ACH-002470","1",49123678,55346742,0.769796,5874,"+"
"ACH-002470","1",55346743,57231281,0.342301,1863,"+"
"ACH-002470","1",57231282,65558792,0.136216,8060,"0"
"ACH-002470","1",65564793,65796792,0.21903,231,"+"
"ACH-002470","1",65796793,66664361,0.150661,867,"0"
"ACH-002470","1",66664362,70483626,0.174594,3647,"+"
"ACH-002470","1",70483627,73065255,0.300433,2212,"+"
"ACH-002470","1",73065256,83664437,0.213881,9693,"+"
"ACH-002470","1",83664438,87243049,0.186571,3468,"+"
"ACH-002470","1",87243050,88585735,0.259515,1326,"+"
"ACH-002470","1",88585736,89805624,0.0844209999999998,1155,"0"
"ACH-002470","1",89805625,91053624,0.152881,1230,"0"
"ACH-002470","1",91053625,92468633,0.0898699999999997,1341,"0"
"ACH-002470","1",92468634,93145633,0.120941,677,"0"
"ACH-002470","1",93145634,93843633,0.171551,689,"+"
"ACH-002470","1",93843634,97386716,0.224786,3489,"+"
"ACH-002470","1",97386717,98785325,0.292161,1360,"+"
"ACH-002470","1",98785326,101984417,0.223005,3178,"+"
"ACH-002470","1",101984418,103894617,0.29746,1447,"+"
"ACH-002470","1",103894618,108347093,0.24637,3915,"+"
"ACH-002470","1",108347094,113305666,0.093536,4472,"0"
"ACH-002470","1",113305667,117412883,0.183706,4060,"+"
"ACH-002470","1",117412884,145838474,0.643728,4026,"+"
"ACH-002470","1",145838475,147256474,1.562384,742,"+"
"ACH-002470","1",147256475,147513474,1.397428,256,"+"
"ACH-002470","1",147513475,148085474,0.367466,502,"+"
"ACH-002470","1",148085475,149592474,1.579985,455,"+"
"ACH-002470","1",149596475,150253655,2.066647,481,"+"
"ACH-002470","1",150253656,151190011,1.779724,772,"+"
"ACH-002470","1",151190012,151288011,2.009601,98,"+"
"ACH-002470","1",151288012,152554416,1.476657,1128,"+"
"ACH-002470","1",152618025,152981800,2.087054,304,"+"
"ACH-002470","1",152981801,153351261,2.422212,356,"+"
"ACH-002470","1",153351262,153493404,2.227238,103,"+"
"ACH-002470","1",153493405,153683478,2.31133,164,"+"
"ACH-002470","1",153683479,153949369,2.015368,212,"+"
"ACH-002470","1",153949370,154646369,1.392966,697,"+"
"ACH-002470","1",154646370,157369197,0.336005,2660,"+"
"ACH-002470","1",157369198,160642631,0.386708,3105,"+"
"ACH-002470","1",160642632,160930371,0.298321,272,"+"
"ACH-002470","1",160930372,163881819,0.441618,2636,"+"
"ACH-002470","1",163881820,164518115,0.512495,624,"+"
"ACH-002470","1",164518116,166828608,0.442906,2288,"+"
"ACH-002470","1",166828609,168481026,0.390311,1644,"+"
"ACH-002470","1",168481027,171438977,0.470715,2875,"+"
"ACH-002470","1",171438978,171836977,0.391234,397,"+"
"ACH-002470","1",171836978,172769393,0.482778,924,"+"
"ACH-002470","1",172769394,173563393,0.201587,789,"+"
"ACH-002470","1",173563394,177995986,0.15312,4002,"0"
"ACH-002470","1",177995987,179000803,0.302922,985,"+"
"ACH-002470","1",179000804,179916756,0.122754,851,"0"
"ACH-002470","1",179916757,182339951,0.633778,2391,"+"
"ACH-002470","1",182339952,183828665,0.571585,1483,"+"
"ACH-002470","1",183828666,185605342,0.638611,1671,"+"
"ACH-002470","1",185605343,186280342,0.779015,674,"+"
"ACH-002470","1",186280343,188063610,0.70815,1750,"+"
"ACH-002470","1",188063611,192507006,0.723886,3948,"+"
"ACH-002470","1",192507007,195476770,0.673821,2728,"+"
"ACH-002470","1",195476771,198058894,0.721539,2252,"+"
"ACH-002470","1",198058895,200280878,0.785082,2092,"+"
"ACH-002470","1",200280879,200402878,0.703245,122,"+"
"ACH-002470","1",200402879,202883164,0.595544,2417,"+"
"ACH-002470","1",202883165,204748192,0.510802,1825,"+"
"ACH-002470","1",204748193,207183708,0.57169,2243,"+"
"ACH-002470","1",207183709,209522182,0.627954,2222,"+"
"ACH-002470","1",209522183,209985976,0.563884,440,"+"
"ACH-002470","1",209985977,210214976,0.63068,229,"+"
"ACH-002470","1",210214977,212932844,0.585238,2696,"+"
"ACH-002470","1",212932845,214404234,0.669673,1451,"+"
"ACH-002470","1",214404235,214989714,0.793517,576,"+"
"ACH-002470","1",214989715,215881513,0.722778,874,"+"
"ACH-002470","1",215881514,218025743,0.650476,1995,"+"
"ACH-002470","1",218025744,219896382,0.716539,1844,"+"
"ACH-002470","1",219896383,221032146,0.60447,1106,"+"
"ACH-002470","1",221032147,223625189,0.644616,2454,"+"
"ACH-002470","1",223625190,224596189,0.576928,935,"+"
"ACH-002470","1",224596190,225471764,0.685038,802,"+"
"ACH-002470","1",225496245,227029272,0.590674,1472,"+"
"ACH-002470","1",227029273,227858972,0.661388,810,"+"
"ACH-002470","1",227858973,229994459,0.710385,1801,"+"
"ACH-002470","1",229994460,233783204,0.775742,3521,"+"
"ACH-002470","1",233783205,234492090,0.831491,701,"+"
"ACH-002470","1",234492091,235619921,0.744737,992,"+"
"ACH-002470","1",235619922,236654565,0.781722,1004,"+"
"ACH-002470","1",236654566,238952480,0.813419,2262,"+"
"ACH-002470","1",238952481,239929894,0.883275,955,"+"
"ACH-002470","1",239929895,241439437,0.80501,1477,"+"
"ACH-002470","1",241439438,242832059,0.982283,1224,"+"
"ACH-002470","1",242832060,244965922,0.92709,1614,"+"
"ACH-002470","1",244965923,248553463,0.979647,2523,"+"
"ACH-002470","1",248562464,248648463,1.76731,68,"+"
"ACH-002470","1",248648464,248946463,0.949625,277,"+"
"ACH-002470","10",366037,917095,-0.125068,390,"0"
"ACH-002470","10",917096,1007259,2.870712,70,"+"
"ACH-002470","10",1262310,7447756,-0.183475,5106,"0"
"ACH-002470","10",7447757,8307682,0.0796009999999998,851,"0"
"ACH-002470","10",8307683,8419682,1.832535,112,"+"
"ACH-002470","10",8419683,8681682,2.791149,262,"+"
"ACH-002470","10",8681683,29787745,-0.153743,20107,"0"
"ACH-002470","10",29787746,29895745,1.882022,108,"+"
"ACH-002470","10",29895746,30424854,0.568074,529,"+"
"ACH-002470","10",30424855,30508854,1.393931,84,"+"
"ACH-002470","10",30508855,36299857,-0.12923,5441,"0"
"ACH-002470","10",36299858,36750857,3.619924,451,"+"
"ACH-002470","10",36750858,36767857,3.111053,17,"+"
"ACH-002470","10",36767858,37758311,3.306249,943,"+"
"ACH-002470","10",37758312,37888311,2.165542,130,"+"
"ACH-002470","10",37888312,38325311,1.908875,435,"+"
"ACH-002470","10",38325312,39579311,-0.0928250000000003,1110,"0"
"ACH-002470","10",41706272,43621369,-1.117114,1678,"-"
"ACH-002470","10",43621370,45534246,-0.583928,1739,"-"
"ACH-002470","10",45534247,45850265,1.4133,243,"+"
"ACH-002470","10",45850266,50099746,-1.196054,3070,"-"
"ACH-002470","10",50099747,64645517,-1.059556,12966,"-"
"ACH-002470","10",64645518,69520696,-1.142071,4069,"-"
"ACH-002470","10",69520697,69533926,-10.9967580000001,3,"-"
"ACH-002470","10",69533927,92046747,-1.140877,20732,"-"
"ACH-002470","10",92046748,133787129,-0.560893,38525,"-"
"ACH-002470","11",179001,7452684,-0.677307,5628,"-"
"ACH-002470","11",7452685,15987191,-0.572609,8257,"-"
"ACH-002470","11",15987192,46337475,-0.141225,28102,"0"
"ACH-002470","11",46337476,49143888,0.0526020000000001,2155,"0"
"ACH-002470","11",49143889,49543888,0.414522,400,"+"
"ACH-002470","11",49543889,50539197,0.335045,866,"+"
"ACH-002470","11",50539198,50700197,0.527655,160,"+"
"ACH-002470","11",50700198,54833824,0.33597,394,"+"
"ACH-002470","11",54833825,55189824,0.370078,356,"+"
"ACH-002470","11",55189825,70135300,-0.28054,12995,"-"
"ACH-002470","11",70135301,70138300,-11.1891640000002,3,"-"
"ACH-002470","11",70138301,78463791,-0.291048,8028,"-"
"ACH-002470","11",78463792,78827791,-0.668909,358,"-"
"ACH-002470","11",78827792,90458714,-0.179464,10344,"0"
"ACH-002470","11",90458715,90462714,-14.905144,4,"-"
"ACH-002470","11",90462715,101395395,-0.156971,9761,"0"
"ACH-002470","11",101395396,101816231,3.993327,408,"+"
"ACH-002470","11",101816232,101845231,3.056109,29,"+"
"ACH-002470","11",101845232,102040231,-0.180957,195,"0"
"ACH-002470","11",102040232,102980784,3.949367,678,"+"
"ACH-002470","11",102980785,133452867,-0.226929,28786,"-"
"ACH-002470","11",133452868,135075626,-0.269915,635,"-"
"ACH-002470","12",10001,14949985,0.347912,11624,"+"
"ACH-002470","12",14949986,31960966,0.445045,15660,"+"
"ACH-002470","12",31960967,34830361,0.651749,2649,"+"
"ACH-002470","12",34832362,48888251,0.180549,10652,"+"
"ACH-002470","12",48888252,53708338,0.0952549999999996,4467,"0"
"ACH-002470","12",53708339,59543751,0.152609,5701,"0"
"ACH-002470","12",59543752,59552751,-29.239077,9,"-"
"ACH-002470","12",59552752,60912317,0.221925,1353,"+"
"ACH-002470","12",60912318,73732857,0.193575,12115,"+"
"ACH-002470","12",73732858,81072519,0.2376,7125,"+"
"ACH-002470","12",81072520,84476539,0.288079,3326,"+"
"ACH-002470","12",84476540,84540539,0.450708,64,"+"
"ACH-002470","12",84540540,86047515,0.348693,1499,"+"
"ACH-002470","12",86047516,91205900,0.256957,4821,"+"
"ACH-002470","12",91205901,91333166,0.383459,126,"+"
"ACH-002470","12",91333167,109660596,0.166508,17617,"+"
"ACH-002470","12",109660597,109948758,0.065337,284,"0"
"ACH-002470","12",109948759,109975758,-2.299611,27,"-"
"ACH-002470","12",109975759,123262599,0.07338,12366,"0"
"ACH-002470","12",123262600,133264353,0.121131,6599,"0"
"ACH-002470","13",16022288,18452998,0.249608,189,"+"
"ACH-002470","13",18864442,30765121,-0.624244,9880,"-"
"ACH-002470","13",30765122,107077440,-0.524572,68934,"-"
"ACH-002470","13",107077441,107399671,0.95447,318,"+"
"ACH-002470","13",107399672,107417671,-0.654307,18,"-"
"ACH-002470","13",107417672,107503671,-29.803685,86,"-"
"ACH-002470","13",107503672,109551952,-0.494546,1959,"-"
"ACH-002470","13",109551953,110093347,0.901097,529,"+"
"ACH-002470","13",110107115,110997334,0.077568,872,"0"
"ACH-002470","13",110997335,113090050,0.375511,1575,"+"
"ACH-002470","13",113090051,113434050,-0.187095,338,"0"
"ACH-002470","13",113434051,113437050,-10.6994400000001,3,"-"
"ACH-002470","13",113437051,114353672,0.115778,471,"0"
"ACH-002470","14",16091288,24535210,0.126979,2936,"0"
"ACH-002470","14",24535211,36098162,0.268739,10923,"+"
"ACH-002470","14",36098163,63865637,-0.51527,24788,"-"
"ACH-002470","14",63865638,63975637,0.163161,110,"+"
"ACH-002470","14",63975638,78969015,-0.589352,14379,"-"
"ACH-002470","14",78969016,79048015,-28.984011,79,"-"
"ACH-002470","14",79048016,79051015,-15.240991,3,"-"
"ACH-002470","14",79051016,79059015,-29.746596,8,"-"
"ACH-002470","14",79059016,79060015,-7.05665400000001,1,"-"
"ACH-002470","14",79060016,79107015,-29.315815,47,"-"
"ACH-002470","14",79107016,87034328,-0.479253,7654,"-"
"ACH-002470","14",87034329,94644805,-0.598775,7184,"-"
"ACH-002470","14",94644806,104921813,0.20517,9741,"+"
"ACH-002470","14",104921814,106883979,0.634432,604,"+"
"ACH-002470","15",17000001,31146688,0.0631319999999999,5460,"0"
"ACH-002470","15",31146689,41145366,0.189617,8441,"+"
"ACH-002470","15",41145367,45221730,0.0650399999999998,3635,"0"
"ACH-002470","15",45221731,57575129,0.196359,12064,"+"
"ACH-002470","15",57575130,60392366,0.138887,2738,"0"
"ACH-002470","15",60392367,62412542,0.167007,2003,"+"
"ACH-002470","15",62412543,62420542,-3.682921,8,"-"
"ACH-002470","15",62420543,64049407,0.138128,1611,"0"
"ACH-002470","15",64049408,65705981,0.0633669999999998,1628,"0"
"ACH-002470","15",65705982,77949867,0.111178,11843,"0"
"ACH-002470","15",77950868,90832971,0.112193,11249,"0"
"ACH-002470","15",90832972,101968587,0.157926,8715,"0"
"ACH-002470","16",10001,6585354,0.30744,5029,"+"
"ACH-002470","16",7080724,12748285,-0.212857,4604,"0"
"ACH-002470","16",12749278,25789959,0.065104,7064,"0"
"ACH-002470","16",25789960,34680219,-0.263983,5152,"-"
"ACH-002470","16",34680220,35171219,-1.06083,307,"-"
"ACH-002470","16",35171220,35427219,-0.384304,256,"-"
"ACH-002470","16",35427220,46383419,-1.084954,827,"-"
"ACH-002470","16",46383420,68463713,-0.127162,21374,"0"
"ACH-002470","16",68463714,72695161,-0.599078,3498,"-"
"ACH-002470","16",72695162,75349662,-0.15045,2428,"0"
"ACH-002470","16",75349663,85188552,0.16369,7680,"+"
"ACH-002470","16",85188553,85604995,-0.987418,391,"-"
"ACH-002470","16",85604996,90224877,-0.00771499999999987,2631,"0"
"ACH-002470","17",130001,4953490,0.7111,4087,"+"
"ACH-002470","17",4953491,8817204,-0.193573,3595,"0"
"ACH-002470","17",8817205,12905939,-0.0737069999999999,3854,"0"
"ACH-002470","17",12905940,13669248,0.685823,645,"+"
"ACH-002470","17",13669249,17643611,0.24631,2275,"+"
"ACH-002470","17",17643612,21898311,0.0795249999999999,3168,"0"
"ACH-002470","17",21898312,21911311,-2.556177,12,"-"
"ACH-002470","17",21911312,21968311,-4.581763,57,"-"
"ACH-002470","17",21968312,36444691,-0.21506,8760,"0"
"ACH-002470","17",36445692,36459691,-21.329705,7,"-"
"ACH-002470","17",36459692,37537305,-0.219762,1063,"0"
"ACH-002470","17",37537306,38517812,0.277734,495,"+"
"ACH-002470","17",38517813,83207672,-0.000776999999999956,39227,"0"
"ACH-002470","18",325424,1065098,0.897826,217,"+"
"ACH-002470","18",1065099,5960406,0.129145,4072,"0"
"ACH-002470","18",6596306,9783887,-0.613768,3116,"-"
"ACH-002470","18",9783888,10605403,0.225296,812,"+"
"ACH-002470","18",10605404,20580189,-0.133653,4334,"0"
"ACH-002470","18",20586190,20916956,-28.822559,31,"-"
"ACH-002470","18",20919957,21651956,-0.578167,721,"-"
"ACH-002470","18",21651957,21699956,1.768146,48,"+"
"ACH-002470","18",21699957,22428318,-0.564848,723,"-"
"ACH-002470","18",22428319,22794764,0.15422,354,"0"
"ACH-002470","18",22794765,28691418,-0.531432,5852,"-"
"ACH-002470","18",28691419,28698418,-15.975052,6,"-"
"ACH-002470","18",28698419,80262924,-0.522209,44485,"-"
"ACH-002470","19",89001,8132481,0.014658,6823,"0"
"ACH-002470","19",8132482,8306933,0.455747,131,"+"
"ACH-002470","19",8306934,16141422,0.044788,7415,"0"
"ACH-002470","19",16141423,27429624,-0.219487,7846,"0"
"ACH-002470","19",27429625,27438624,2.7104,9,"+"
"ACH-002470","19",27438625,27593624,0.474331,153,"+"
"ACH-002470","19",27593625,27657624,2.276961,62,"+"
"ACH-002470","19",27657625,28324185,-0.212841,644,"0"
"ACH-002470","19",28324186,28497185,2.47021,173,"+"
"ACH-002470","19",28497186,28925244,2.527416,425,"+"
"ACH-002470","19",28925245,29002244,2.586616,77,"+"
"ACH-002470","19",29002245,29108244,2.163149,106,"+"
"ACH-002470","19",29108245,29776423,1.917851,651,"+"
"ACH-002470","19",29776424,29808423,0.975211,32,"+"
"ACH-002470","19",29808424,29855423,2.67049,47,"+"
"ACH-002470","19",29855424,30307132,2.000906,441,"+"
"ACH-002470","19",30307133,31173926,2.037398,850,"+"
"ACH-002470","19",31173927,31388926,2.114739,215,"+"
"ACH-002470","19",31388927,31650926,2.210722,261,"+"
"ACH-002470","19",31650927,31951278,1.843397,220,"+"
"ACH-002470","19",31951279,32462715,2.616312,510,"+"
"ACH-002470","19",32462716,35237005,-0.305471,2747,"-"
"ACH-002470","19",35237006,35471228,2.451321,199,"+"
"ACH-002470","19",35471229,48574693,-0.344487,11538,"-"
"ACH-002470","19",48574694,48680693,-1.36597,106,"-"
"ACH-002470","19",48680694,50090617,-0.329464,1139,"-"
"ACH-002470","19",50090618,50137617,-11.9919840000005,8,"-"
"ACH-002470","19",50139618,51465668,-0.366145,1238,"-"
"ACH-002470","19",51465669,58605237,-1.270586,4877,"-"
"ACH-002470","2",11001,3746698,0.578868,1861,"+"
"ACH-002470","2",3746699,4941317,0.633292,1091,"+"
"ACH-002470","2",4941318,6993500,0.58638,1951,"+"
"ACH-002470","2",6993501,7882491,0.547553,733,"+"
"ACH-002470","2",7882492,12701602,0.609935,4662,"+"
"ACH-002470","2",12701603,13191650,0.684839,391,"+"
"ACH-002470","2",13191651,13915929,0.695668,684,"+"
"ACH-002470","2",13915930,15655126,0.63849,1611,"+"
"ACH-002470","2",15655127,16946423,0.588191,1272,"+"
"ACH-002470","2",16946424,20526407,0.673744,3460,"+"
"ACH-002470","2",20526408,23679000,0.691297,2957,"+"
"ACH-002470","2",23679001,25696320,0.579064,1917,"+"
"ACH-002470","2",25696321,26314461,0.523896,604,"+"
"ACH-002470","2",26314462,28126990,0.591526,1754,"+"
"ACH-002470","2",28126991,33227990,0.627128,4093,"+"
"ACH-002470","2",33227991,38658741,0.666917,4062,"+"
"ACH-002470","2",38658742,38932530,0.599083,248,"+"
"ACH-002470","2",38932531,39352392,0.660437,406,"+"
"ACH-002470","2",39352393,41861728,0.740012,2015,"+"
"ACH-002470","2",41861729,43389847,0.589288,1440,"+"
"ACH-002470","2",43389848,44087236,0.653909,665,"+"
"ACH-002470","2",44087237,44780375,0.625796,620,"+"
"ACH-002470","2",44780376,47343887,0.638658,2462,"+"
"ACH-002470","2",47343888,48620370,0.589197,1258,"+"
"ACH-002470","2",48620371,49750368,0.726274,960,"+"
"ACH-002470","2",49750369,53331455,0.752093,2525,"+"
"ACH-002470","2",53331456,56382226,0.671379,2423,"+"
"ACH-002470","2",56382227,60187593,0.692189,3461,"+"
"ACH-002470","2",60187594,62576585,0.561737,2314,"+"
"ACH-002470","2",62576586,63258585,0.687135,681,"+"
"ACH-002470","2",63258586,64375374,0.61646,926,"+"
"ACH-002470","2",64375375,65499557,0.564718,1118,"+"
"ACH-002470","2",65499558,68322537,0.634107,2723,"+"
"ACH-002470","2",68322538,68729356,0.533413,154,"+"
"ACH-002470","2",68729357,69946015,0.601005,1211,"+"
"ACH-002470","2",69946016,70351015,0.499366,405,"+"
"ACH-002470","2",70351016,71550012,0.633667,1190,"+"
"ACH-002470","2",71550013,73271580,0.660811,1676,"+"
"ACH-002470","2",73271581,74810509,0.607501,1444,"+"
"ACH-002470","2",74810510,82883955,0.678103,6640,"+"
"ACH-002470","2",82883956,83023955,0.675271,140,"+"
"ACH-002470","2",83023956,84877955,0.664812,1843,"+"
"ACH-002470","2",84877956,85592955,0.566266,712,"+"
"ACH-002470","2",85592956,88556554,0.593987,1909,"+"
"ACH-002470","2",88556555,88862554,0.645692,303,"+"
"ACH-002470","2",88862555,89032554,0.705325,170,"+"
"ACH-002470","2",89032555,89852554,0.475092,387,"+"
"ACH-002470","2",89868555,90402554,-1.035964,343,"-"
"ACH-002470","2",91406555,91624554,0.313118,155,"+"
"ACH-002470","2",91657555,91732554,-0.99661,33,"-"
"ACH-002470","2",91733555,99153585,0.442946,3885,"+"
"ACH-002470","2",99153586,103480588,-0.147044,4172,"0"
"ACH-002470","2",103480589,105531575,-0.104709,2025,"0"
"ACH-002470","2",105531576,113799762,-0.159269,6066,"0"
"ACH-002470","2",113799763,126841720,-0.127196,10520,"0"
"ACH-002470","2",126841721,137224636,-0.160497,8254,"0"
"ACH-002470","2",137224637,138940069,-0.109213,1033,"0"
"ACH-002470","2",138940070,147358064,-0.0320519999999999,8086,"0"
"ACH-002470","2",147358065,154667742,-0.0785500000000002,7020,"0"
"ACH-002470","2",154667743,155108679,-0.0207559999999999,391,"0"
"ACH-002470","2",155108680,158235564,-0.080052,3030,"0"
"ACH-002470","2",158235565,158736564,-0.0435850000000001,495,"0"
"ACH-002470","2",158736565,160575948,-0.0767760000000001,1792,"0"
"ACH-002470","2",160575949,168342680,-0.0258089999999998,7586,"0"
"ACH-002470","2",168342681,177675611,-0.106012,9164,"0"
"ACH-002470","2",177675612,193522336,-0.0348429999999999,13866,"0"
"ACH-002470","2",193523337,198105676,-0.0842750000000002,3753,"0"
"ACH-002470","2",198105677,200339604,0.0382310000000001,2227,"0"
"ACH-002470","2",200339605,209087058,-0.114824,8389,"0"
"ACH-002470","2",209087059,210378851,-0.0823110000000002,1246,"0"
"ACH-002470","2",210378852,211869380,-0.000912999999999885,1423,"0"
"ACH-002470","2",211869381,217076859,-0.079841,4926,"0"
"ACH-002470","2",217076860,218063772,-0.131546,958,"0"
"ACH-002470","2",218063773,219674772,-0.214147,1608,"0"
"ACH-002470","2",219674773,222199546,-0.152201,2495,"0"
"ACH-002470","2",222199547,223164445,-0.186493,958,"0"
"ACH-002470","2",223164446,225576907,-0.144533,2376,"0"
"ACH-002470","2",225576908,227094102,-0.051392,1443,"0"
"ACH-002470","2",227094103,230089676,-0.135399,2622,"0"
"ACH-002470","2",230089677,230987808,-0.246106,870,"-"
"ACH-002470","2",230987809,234526794,-0.188421,3232,"0"
"ACH-002470","2",234526795,239123528,-0.160174,4240,"0"
"ACH-002470","2",239123529,242159055,-0.223458,2281,"0"
"ACH-002470","20",60001,3547388,0.093939,2704,"0"
"ACH-002470","20",3547389,26119064,0.202667,19498,"+"
"ACH-002470","20",26119065,36273925,0.0973449999999999,7191,"0"
"ACH-002470","20",36273926,46824324,0.145097,10146,"0"
"ACH-002470","20",46824325,50540230,0.370023,3386,"+"
"ACH-002470","20",50540231,64334550,0.401944,12270,"+"
"ACH-002470","21",5103001,9367000,-0.477721,379,"-"
"ACH-002470","21",9539001,9576000,-2.523912,11,"-"
"ACH-002470","21",9577001,9761000,0.619415,72,"+"
"ACH-002470","21",9761001,10031000,-0.865007,242,"-"
"ACH-002470","21",10033001,10048000,-17.827512,4,"-"
"ACH-002470","21",10052001,10361000,-1.002918,79,"-"
"ACH-002470","21",10361001,10469000,0.237061,106,"+"
"ACH-002470","21",10469001,10567000,-0.834267,79,"-"
"ACH-002470","21",10567001,18858307,0.281532,5432,"+"
"ACH-002470","21",18858308,31313329,0.730523,10910,"+"
"ACH-002470","21",31313330,32873067,0.180975,1485,"+"
"ACH-002470","21",32873068,35562702,0.152884,2448,"0"
"ACH-002470","21",35562703,35950760,0.214276,382,"+"
"ACH-002470","21",35950761,37997787,0.173422,1885,"+"
